Date,Percent per annum
02.11.06,3.57876
01.11.06,3.553797
31.10.06,3.593478
30.10.06,3.57156
27.10.06,3.57054
26.10.06,3.57561
25.10.06,3.574129
24.10.06,3.560584
23.10.06,3.553017
20.10.06,3.535639
19.10.06,3.519545
18.10.06,3.501973
17.10.06,3.507119
16.10.06,3.519505
13.10.06,3.522583
12.10.06,3.509022
11.10.06,3.510831
10.10.06,3.502399
09.10.06,3.485999
06.10.06,3.468185
05.10.06,3.471175
04.10.06,3.469602
03.10.06,3.466239
02.10.06,3.488125
29.09.06,3.498118
28.09.06,3.491487
27.09.06,3.465875
26.09.06,3.458589
25.09.06,3.435999
22.09.06,3.481043
21.09.06,3.539426
20.09.06,3.529651
19.09.06,3.533443
18.09.06,3.553734
15.09.06,3.515725
14.09.06,3.529077
13.09.06,3.531773
12.09.06,3.536533
11.09.06,3.521
08.09.06,3.494114
07.09.06,3.509568
06.09.06,3.488228
05.09.06,3.457512
04.09.06,3.439647
01.09.06,3.441351
31.08.06,3.429394
30.08.06,3.412384
29.08.06,3.41525
28.08.06,3.40033
25.08.06,3.398391
24.08.06,3.403292
23.08.06,3.401281
22.08.06,3.395319
21.08.06,3.454714
18.08.06,3.463162
17.08.06,3.445356
16.08.06,3.447987
15.08.06,3.442766
14.08.06,3.453714
11.08.06,3.421758
10.08.06,3.397736
09.08.06,3.406202
08.08.06,3.389033
07.08.06,3.384293
04.08.06,3.378827
03.08.06,3.384214
02.08.06,3.344746
01.08.06,3.343685
31.07.06,3.335887
28.07.06,3.31841
27.07.06,3.322314
26.07.06,3.34819
25.07.06,3.3137
24.07.06,3.318643
21.07.06,3.313953
20.07.06,3.334902
19.07.06,3.349584
18.07.06,3.329749
17.07.06,3.310936
14.07.06,3.307077
13.07.06,3.341682
12.07.06,3.361592
11.07.06,3.345251
10.07.06,3.354811
07.07.06,3.34814
06.07.06,3.352403
05.07.06,3.337359
04.07.06,3.304033
03.07.06,3.310824
30.06.06,3.308519
29.06.06,3.297165
28.06.06,3.309912
27.06.06,3.31506
26.06.06,3.284117
23.06.06,3.255321
22.06.06,3.228253
21.06.06,3.223477
20.06.06,3.197326
19.06.06,3.183768
16.06.06,3.151687
15.06.06,3.156751
14.06.06,3.133695
13.06.06,3.111532
12.06.06,3.119887
09.06.06,3.122856
08.06.06,3.161427
07.06.06,3.209297
06.06.06,3.198367
05.06.06,3.171605
02.06.06,3.1541
01.06.06,3.171165
31.05.06,3.151398
30.05.06,3.125022
29.05.06,3.094166
26.05.06,3.07629
25.05.06,3.074741
24.05.06,3.071703
23.05.06,3.08184
22.05.06,3.075205
19.05.06,3.098775
18.05.06,3.090501
17.05.06,3.108614
16.05.06,3.088542
15.05.06,3.104843
12.05.06,3.139644
11.05.06,3.151056
10.05.06,3.129409
09.05.06,3.142608
08.05.06,3.115928
05.05.06,3.108198
04.05.06,3.112715
03.05.06,3.096318
02.05.06,3.112914
28.04.06,3.103606
27.04.06,3.109196
26.04.06,3.104571
25.04.06,3.053486
24.04.06,3.006588
21.04.06,2.999169
20.04.06,3.004186
19.04.06,3.003229
18.04.06,3.004954
13.04.06,3.004281
12.04.06,2.972676
11.04.06,2.981124
10.04.06,2.979856
07.04.06,2.966588
06.04.06,2.977746
05.04.06,3.057402
04.04.06,3.062931
03.04.06,3.072521
31.03.06,3.037054
30.03.06,3.034812
29.03.06,3.016759
28.03.06,2.992734
27.03.06,2.925595
24.03.06,2.935456
23.03.06,2.93306
22.03.06,2.934234
21.03.06,2.943259
20.03.06,2.930366
17.03.06,2.940578
16.03.06,2.91284
15.03.06,2.89913
14.03.06,2.88284
13.03.06,2.898321
10.03.06,2.886027
09.03.06,2.874327
08.03.06,2.875696
07.03.06,2.86512
06.03.06,2.863044
03.03.06,2.861362
02.03.06,2.838454
01.03.06,2.813906
28.02.06,2.797906
27.02.06,2.787985
24.02.06,2.768486
23.02.06,2.761464
22.02.06,2.728573
21.02.06,2.718792
20.02.06,2.69251
17.02.06,2.70469
16.02.06,2.71996
15.02.06,2.712171
14.02.06,2.720098
13.02.06,2.718847
10.02.06,2.706408
09.02.06,2.726241
08.02.06,2.722945
07.02.06,2.717239
06.02.06,2.726477
03.02.06,2.736376
02.02.06,2.743642
01.02.06,2.727644
31.01.06,2.726226
30.01.06,2.722725
27.01.06,2.696659
26.01.06,2.683497
25.01.06,2.689951
24.01.06,2.677162
23.01.06,2.680563
20.01.06,2.676431
19.01.06,2.672878
18.01.06,2.644444
17.01.06,2.623589
16.01.06,2.635458
13.01.06,2.634963
12.01.06,2.63589
11.01.06,2.66173
10.01.06,2.633595
09.01.06,2.607004
06.01.06,2.604173
05.01.06,2.605608
04.01.06,2.625856
03.01.06,2.686031
02.01.06,2.686655
30.12.05,2.649187
29.12.05,2.665891
28.12.05,2.651444
27.12.05,2.665472
23.12.05,2.668922
22.12.05,2.669208
21.12.05,2.662266
20.12.05,2.640685
19.12.05,2.634864
16.12.05,2.621785
15.12.05,2.623571
14.12.05,2.615577
13.12.05,2.615446
12.12.05,2.60676
09.12.05,2.602198
08.12.05,2.56216
07.12.05,2.551204
06.12.05,2.548241
05.12.05,2.556221
02.12.05,2.543992
01.12.05,2.548488
30.11.05,2.610057
29.11.05,2.585356
28.11.05,2.58798
25.11.05,2.562433
24.11.05,2.549733
23.11.05,2.590203
22.11.05,2.604563
21.11.05,2.626439
18.11.05,2.621305
17.11.05,2.522706
16.11.05,2.497923
15.11.05,2.536991
14.11.05,2.526286
11.11.05,2.519973
10.11.05,2.52634
09.11.05,2.527222
08.11.05,2.497862
07.11.05,2.492611
04.11.05,2.443216
03.11.05,2.455343
02.11.05,2.462403
01.11.05,2.423503
31.10.05,2.406292
28.10.05,2.408535
27.10.05,2.386976
26.10.05,2.378102
25.10.05,2.313365
24.10.05,2.284389
21.10.05,2.284519
20.10.05,2.309747
19.10.05,2.265735
18.10.05,2.300715
17.10.05,2.299884
14.10.05,2.259869
13.10.05,2.262487
12.10.05,2.262268
11.10.05,2.263283
10.10.05,2.220812
07.10.05,2.226264
06.10.05,2.19009
05.10.05,2.185951
04.10.05,2.184188
03.10.05,2.194595
30.09.05,2.176708
29.09.05,2.175218
28.09.05,2.149192
27.09.05,2.130421
26.09.05,2.130831
23.09.05,2.104821
22.09.05,2.078562
21.09.05,2.082135
20.09.05,2.089589
19.09.05,2.10117
16.09.05,2.106709
15.09.05,2.099487
14.09.05,2.085499
13.09.05,2.081566
12.09.05,2.078906
09.09.05,2.057058
08.09.05,2.047489
07.09.05,2.047933
06.09.05,2.043339
05.09.05,2.027648
02.09.05,2.032805
01.09.05,2.050722
31.08.05,2.089021
30.08.05,2.111076
29.08.05,2.100275
26.08.05,2.09595
25.08.05,2.085725
24.08.05,2.094183
23.08.05,2.093039
22.08.05,2.086417
19.08.05,2.081164
18.08.05,2.077521
17.08.05,2.085519
16.08.05,2.091414
15.08.05,2.102899
12.08.05,2.116683
11.08.05,2.136761
10.08.05,2.143487
09.08.05,2.145695
08.08.05,2.142367
05.08.05,2.140746
04.08.05,2.122855
03.08.05,2.120848
02.08.05,2.10895
01.08.05,2.116976
29.07.05,2.089887
28.07.05,2.084901
27.07.05,2.075318
26.07.05,2.076829
25.07.05,2.059416
22.07.05,2.057061
21.07.05,2.069546
20.07.05,2.079007
19.07.05,2.0759
18.07.05,2.070629
15.07.05,2.079674
14.07.05,2.070082
13.07.05,2.061917
12.07.05,2.052346
11.07.05,2.043685
08.07.05,2.016684
07.07.05,2.003367
06.07.05,2.0356
05.07.05,2.034248
04.07.05,2.000577
01.07.05,1.961546
30.06.05,1.9489
29.06.05,1.944769
28.06.05,1.954909
27.06.05,1.939226
24.06.05,1.945586
23.06.05,1.941655
22.06.05,1.934147
21.06.05,1.955735
20.06.05,2.006044
17.06.05,2.027972
16.06.05,2.033594
15.06.05,2.019053
14.06.05,1.988667
13.06.05,1.986623
10.06.05,1.994994
09.06.05,1.98185
08.06.05,1.957233
07.06.05,1.979179
06.06.05,1.998075
03.06.05,1.996056
02.06.05,2.004942
01.06.05,2.000604
31.05.05,2.046557
30.05.05,2.060401
27.05.05,2.061096
26.05.05,2.067867
25.05.05,2.05923
24.05.05,2.07527
23.05.05,2.101638
20.05.05,2.103109
19.05.05,2.081787
18.05.05,2.075582
17.05.05,2.080557
16.05.05,2.08203
13.05.05,2.077361
12.05.05,2.076195
11.05.05,2.067631
10.05.05,2.066329
09.05.05,2.087343
06.05.05,2.0838
05.05.05,2.071881
04.05.05,2.077106
03.05.05,2.06692
02.05.05,2.082818
29.04.05,2.088394
28.04.05,2.087982
27.04.05,2.100117
26.04.05,2.110159
25.04.05,2.117367
22.04.05,2.115986
21.04.05,2.124936
20.04.05,2.122402
19.04.05,2.121603
18.04.05,2.133972
15.04.05,2.142555
14.04.05,2.173798
13.04.05,2.174781
12.04.05,2.179164
11.04.05,2.175664
08.04.05,2.183651
07.04.05,2.185381
06.04.05,2.207123
05.04.05,2.21421
04.04.05,2.213028
01.04.05,2.20522
31.03.05,2.235843
30.03.05,2.275401
29.03.05,2.281639
24.03.05,2.281292
23.03.05,2.281479
22.03.05,2.261954
21.03.05,2.260037
18.03.05,2.246226
17.03.05,2.236285
16.03.05,2.236302
15.03.05,2.202966
14.03.05,2.210469
11.03.05,2.200069
10.03.05,2.204705
09.03.05,2.208083
08.03.05,2.189467
07.03.05,2.187365
04.03.05,2.202363
03.03.05,2.225457
02.03.05,2.244272
01.03.05,2.239107
28.02.05,2.240772
25.02.05,2.248903
24.02.05,2.232362
23.02.05,2.223606
22.02.05,2.231496
21.02.05,2.237322
18.02.05,2.226838
17.02.05,2.219426
16.02.05,2.201119
15.02.05,2.204289
14.02.05,2.193053
11.02.05,2.179056
10.02.05,2.181324
09.02.05,2.196484
08.02.05,2.21843
07.02.05,2.200515
04.02.05,2.193969
03.02.05,2.210693
02.02.05,2.192832
01.02.05,2.180269
31.01.05,2.188622
28.01.05,2.182772
27.01.05,2.204153
26.01.05,2.183268
25.01.05,2.168878
24.01.05,2.176315
21.01.05,2.193425
20.01.05,2.199972
19.01.05,2.182498
18.01.05,2.189711
17.01.05,2.176681
14.01.05,2.185829
13.01.05,2.174735
12.01.05,2.206971
11.01.05,2.204538
10.01.05,2.179831
07.01.05,2.187889
06.01.05,2.207488
05.01.05,2.248179
04.01.05,2.231982
03.01.05,2.239782
31.12.04,2.243356
30.12.04,2.252622
29.12.04,2.260297
28.12.04,2.228311
27.12.04,2.224398
24.12.04,2.205452
23.12.04,2.214698
22.12.04,2.237599
21.12.04,2.241607
20.12.04,2.191807
17.12.04,2.209851
16.12.04,2.184339
15.12.04,2.152769
14.12.04,2.158536
13.12.04,2.152547
10.12.04,2.156628
09.12.04,2.140924
08.12.04,2.157474
07.12.04,2.138361
06.12.04,2.142027
03.12.04,2.181088
02.12.04,2.196627
01.12.04,2.160345
30.11.04,2.179836
29.11.04,2.198363
26.11.04,2.173503
25.11.04,2.179165
24.11.04,2.201311
23.11.04,2.221681
22.11.04,2.222906
19.11.04,2.236649
18.11.04,2.246484
17.11.04,2.225473
16.11.04,2.223894
15.11.04,2.203326
12.11.04,2.204732
11.11.04,2.211799
10.11.04,2.23557
09.11.04,2.246411
08.11.04,2.175844
05.11.04,2.183667
04.11.04,2.192017
03.11.04,2.198835
02.11.04,2.218079
01.11.04,2.198297
29.10.04,2.217861
28.10.04,2.219596
27.10.04,2.176091
26.10.04,2.167807
25.10.04,2.167158
22.10.04,2.191096
21.10.04,2.18054
20.10.04,2.172542
19.10.04,2.193978
18.10.04,2.184427
15.10.04,2.182802
14.10.04,2.206728
13.10.04,2.222985
12.10.04,2.207868
11.10.04,2.231585
08.10.04,2.227286
07.10.04,2.277637
06.10.04,2.279477
05.10.04,2.280236
04.10.04,2.293546
01.10.04,2.276508
30.09.04,2.281661
29.09.04,2.291128
28.09.04,2.265591
27.09.04,2.268372
24.09.04,2.281093
23.09.04,2.24383
22.09.04,2.291219
21.09.04,2.291793
20.09.04,2.281191
17.09.04,2.281755
16.09.04,2.308354
15.09.04,2.297686
14.09.04,2.29586
13.09.04,2.307186
10.09.04,2.271566
09.09.04,2.308988
08.09.04,2.346666
07.09.04,2.328891
06.09.04,2.298838
